Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2019/20,21/09/19,4,Ironi Kiryat Shmona,Beitar Jerusalem,2600
2019/20,21/09/19,4,Maccabi Netanya,Hapoel Kfar Saba,5300
2019/20,21/09/19,4,Maccabi Tel Aviv,Maccabi Haifa,26234
2019/20,21/09/19,4,Sekzia Ness Ziona,Bnei Yehuda Tel Aviv,927
2019/20,22/09/19,4,Hapoel Haifa,Hapoel Hadera,3200
2019/20,22/09/19,4,Hapoel Raanana,FC Ashdod,350
2019/20,23/09/19,4,Hapoel Beer Sheva,Hapoel Tel Aviv,12287
2019/20,25/09/19,5,Hapoel Kfar Saba,Sekzia Ness Ziona,880
2019/20,25/09/19,5,Maccabi Haifa,Maccabi Netanya,15173
2019/20,28/09/19,5,Beitar Jerusalem,Maccabi Tel Aviv,15930
2019/20,28/09/19,5,FC Ashdod,Hapoel Haifa,1480
2019/20,28/09/19,5,Hapoel Beer Sheva,Hapoel Raanana,11477
2019/20,28/09/19,5,Hapoel Hadera,Ironi Kiryat Shmona,1000
2019/20,28/09/19,5,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,11500
2019/20,05/10/19,6,Hapoel Haifa,Hapoel Beer Sheva,4600
2019/20,05/10/19,6,Maccabi Tel Aviv,Hapoel Hadera,24829
2019/20,05/10/19,6,Sekzia Ness Ziona,Maccabi Haifa,10800
2019/20,06/10/19,6,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,1550
2019/20,06/10/19,6,Hapoel Raanana,Hapoel Tel Aviv,2800
2019/20,06/10/19,6,Maccabi Netanya,Beitar Jerusalem,7500
2019/20,07/10/19,6,Ironi Kiryat Shmona,FC Ashdod,580
2019/20,19/10/19,7,Hapoel Beer Sheva,Ironi Kiryat Shmona,11581
2019/20,19/10/19,7,Hapoel Hadera,Maccabi Netanya,3000
2019/20,19/10/19,7,Hapoel Tel Aviv,Hapoel Kfar Saba,10000
2019/20,19/10/19,7,Sekzia Ness Ziona,Beitar Jerusalem,6979
2019/20,21/10/19,7,FC Ashdod,Maccabi Tel Aviv,5090
2019/20,21/10/19,7,Hapoel Raanana,Hapoel Haifa,1200
2019/20,21/10/19,7,Maccabi Haifa,Bnei Yehuda Tel Aviv,24277
2019/20,26/10/19,8,Hapoel Haifa,Hapoel Tel Aviv,6102
2019/20,26/10/19,8,Hapoel Kfar Saba,Maccabi Haifa,7000
2019/20,26/10/19,8,Ironi Kiryat Shmona,Hapoel Raanana,500
2019/20,26/10/19,8,Maccabi Netanya,FC Ashdod,3400
2019/20,27/10/19,8,Bnei Yehuda Tel Aviv,Beitar Jerusalem,9000
2019/20,27/10/19,8,Sekzia Ness Ziona,Hapoel Hadera,532
2019/20,28/10/19,8,Maccabi Tel Aviv,Hapoel Beer Sheva,27566
2019/20,02/11/19,9,Beitar Jerusalem,Hapoel Kfar Saba,11000
2019/20,02/11/19,9,Hapoel Hadera,Bnei Yehuda Tel Aviv,1500
2019/20,02/11/19,9,Hapoel Haifa,Ironi Kiryat Shmona,3270
2019/20,02/11/19,9,Hapoel Raanana,Maccabi Tel Aviv,7500
2019/20,03/11/19,9,FC Ashdod,Sekzia Ness Ziona,932
2019/20,03/11/19,9,Hapoel Beer Sheva,Maccabi Netanya,11275
2019/20,04/11/19,9,Hapoel Tel Aviv,Maccabi Haifa,19000
2019/20,09/11/19,10,Ironi Kiryat Shmona,Hapoel Tel Aviv,3600
2019/20,09/11/19,10,Maccabi Netanya,Hapoel Raanana,5200
2019/20,09/11/19,10,Maccabi Tel Aviv,Hapoel Haifa,23125
2019/20,09/11/19,10,Sekzia Ness Ziona,Hapoel Beer Sheva,3872
2019/20,10/11/19,10,Bnei Yehuda Tel Aviv,FC Ashdod,1300
2019/20,10/11/19,10,Hapoel Kfar Saba,Hapoel Hadera,1400
2019/20,10/11/19,10,Maccabi Haifa,Beitar Jerusalem,0
2019/20,01/12/19,11,Hapoel Hadera,Maccabi Haifa,8500
2019/20,01/12/19,11,Hapoel Tel Aviv,Beitar Jerusalem,19100
2019/20,30/11/19,11,FC Ashdod,Hapoel Kfar Saba,966
2019/20,30/11/19,11,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,11460
2019/20,30/11/19,11,Hapoel Haifa,Maccabi Netanya,4600
2019/20,30/11/19,11,Hapoel Raanana,Sekzia Ness Ziona,700
2019/20,30/11/19,11,Ironi Kiryat Shmona,Maccabi Tel Aviv,4259
2019/20,03/12/19,12,Bnei Yehuda Tel Aviv,Hapoel Raanana,1200
2019/20,03/12/19,12,Hapoel Kfar Saba,Hapoel Beer Sheva,1800
2019/20,03/12/19,12,Maccabi Netanya,Ironi Kiryat Shmona,4500
2019/20,04/12/19,12,Beitar Jerusalem,Hapoel Hadera,7450
2019/20,04/12/19,12,Hapoel Tel Aviv,Maccabi Tel Aviv,22000
2019/20,04/12/19,12,Maccabi Haifa,FC Ashdod,16157
2019/20,04/12/19,12,Sekzia Ness Ziona,Hapoel Haifa,493
2019/20,07/12/19,13,Hapoel Haifa,Bnei Yehuda Tel Aviv,3050
2019/20,07/12/19,13,Hapoel Raanana,Hapoel Kfar Saba,800
2019/20,07/12/19,13,Ironi Kiryat Shmona,Sekzia Ness Ziona,250
2019/20,07/12/19,13,Maccabi Tel Aviv,Maccabi Netanya,21519
2019/20,08/12/19,13,FC Ashdod,Beitar Jerusalem,3457
2019/20,08/12/19,13,Hapoel Hadera,Hapoel Tel Aviv,2100
2019/20,09/12/19,13,Hapoel Beer Sheva,Maccabi Haifa,14297
2019/20,14/12/19,14,Hapoel Haifa,Hapoel Kfar Saba,3030
2019/20,14/12/19,14,Hapoel Raanana,Maccabi Haifa,7512
2019/20,14/12/19,14,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,1063
2019/20,14/12/19,14,Maccabi Tel Aviv,Sekzia Ness Ziona,21187
2019/20,15/12/19,14,FC Ashdod,Hapoel Hadera,703
2019/20,15/12/19,14,Maccabi Netanya,Hapoel Tel Aviv,6500
2019/20,16/12/19,14,Hapoel Beer Sheva,Beitar Jerusalem,13350
2019/20,24/12/19,15,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,6200
2019/20,24/12/19,15,Hapoel Hadera,Hapoel Beer Sheva,1128
2019/20,24/12/19,15,Hapoel Kfar Saba,Ironi Kiryat Shmona,715
2019/20,24/12/19,15,Maccabi Haifa,Hapoel Haifa,0
2019/20,25/12/19,15,Beitar Jerusalem,Hapoel Raanana,5000
2019/20,25/12/19,15,Hapoel Tel Aviv,FC Ashdod,3432
2019/20,25/12/19,15,Sekzia Ness Ziona,Maccabi Netanya,997
2019/20,28/12/19,16,Hapoel Beer Sheva,FC Ashdod,9218
2019/20,28/12/19,16,Hapoel Raanana,Hapoel Hadera,350
2019/20,28/12/19,16,Ironi Kiryat Shmona,Maccabi Haifa,2249
2019/20,28/12/19,16,Maccabi Tel Aviv,Hapoel Kfar Saba,9459
2019/20,29/12/19,16,Maccabi Netanya,Bnei Yehuda Tel Aviv,4100
2019/20,29/12/19,16,Sekzia Ness Ziona,Hapoel Tel Aviv,2291
2019/20,30/12/19,16,Hapoel Haifa,Beitar Jerusalem,6156
2019/20,04/01/20,17,Beitar Jerusalem,Ironi Kiryat Shmona,6000
2019/20,04/01/20,17,Hapoel Hadera,Hapoel Haifa,766
2019/20,04/01/20,17,Hapoel Kfar Saba,Maccabi Netanya,1201
2019/20,05/01/20,17,FC Ashdod,Hapoel Raanana,623
2019/20,05/01/20,17,Hapoel Tel Aviv,Hapoel Beer Sheva,4550
2019/20,06/01/20,17,Bnei Yehuda Tel Aviv,Sekzia Ness Ziona,700
2019/20,06/01/20,17,Maccabi Haifa,Maccabi Tel Aviv,0
2019/20,11/01/20,18,Hapoel Haifa,FC Ashdod,1908
2019/20,11/01/20,18,Hapoel Raanana,Hapoel Beer Sheva,1800
2019/20,11/01/20,18,Ironi Kiryat Shmona,Hapoel Hadera,700
2019/20,11/01/20,18,Maccabi Netanya,Maccabi Haifa,9364
2019/20,12/01/20,18,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,4500
2019/20,12/01/20,18,Sekzia Ness Ziona,Hapoel Kfar Saba,585
2019/20,13/01/20,18,Maccabi Tel Aviv,Beitar Jerusalem,20448
2019/20,18/01/20,19,FC Ashdod,Ironi Kiryat Shmona,450
2019/20,18/01/20,19,Hapoel Hadera,Maccabi Tel Aviv,4536
2019/20,18/01/20,19,Maccabi Haifa,Sekzia Ness Ziona,18253
2019/20,19/01/20,19,Hapoel Tel Aviv,Hapoel Raanana,4430
2019/20,20/01/20,19,Beitar Jerusalem,Maccabi Netanya,6000
2019/20,20/01/20,19,Hapoel Beer Sheva,Hapoel Haifa,8651
2019/20,20/01/20,19,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,1032
2019/20,25/01/20,20,Hapoel Haifa,Hapoel Raanana,1920
2019/20,25/01/20,20,Hapoel Kfar Saba,Hapoel Tel Aviv,7543
2019/20,25/01/20,20,Ironi Kiryat Shmona,Hapoel Beer Sheva,1500
2019/20,25/01/20,20,Maccabi Tel Aviv,FC Ashdod,15942
2019/20,26/01/20,20,Beitar Jerusalem,Sekzia Ness Ziona,7800
2019/20,26/01/20,20,Maccabi Netanya,Hapoel Hadera,3694
2019/20,27/01/20,20,Bnei Yehuda Tel Aviv,Maccabi Haifa,9000
2019/20,01/02/20,21,FC Ashdod,Maccabi Netanya,1391
2019/20,01/02/20,21,Hapoel Hadera,Sekzia Ness Ziona,1280
2019/20,01/02/20,21,Hapoel Tel Aviv,Hapoel Haifa,10346
2019/20,01/02/20,21,Maccabi Haifa,Hapoel Kfar Saba,19979
2019/20,02/02/20,21,Beitar Jerusalem,Bnei Yehuda Tel Aviv,9500
2019/20,29/01/20,21,Hapoel Beer Sheva,Maccabi Tel Aviv,13193
2019/20,29/01/20,21,Hapoel Raanana,Ironi Kiryat Shmona,450
2019/20,03/02/20,22,Maccabi Tel Aviv,Hapoel Raanana,15462
2019/20,04/02/20,22,Ironi Kiryat Shmona,Hapoel Haifa,600
2019/20,04/02/20,22,Maccabi Haifa,Hapoel Tel Aviv,21594
2019/20,04/02/20,22,Sekzia Ness Ziona,FC Ashdod,180
2019/20,05/02/20,22,Bnei Yehuda Tel Aviv,Hapoel Hadera,1400
2019/20,05/02/20,22,Hapoel Kfar Saba,Beitar Jerusalem,4831
2019/20,05/02/20,22,Maccabi Netanya,Hapoel Beer Sheva,4700
2019/20,08/02/20,23,Hapoel Hadera,Hapoel Kfar Saba,1420
2019/20,08/02/20,23,Hapoel Haifa,Maccabi Tel Aviv,4445
2019/20,08/02/20,23,Hapoel Raanana,Maccabi Netanya,1143
2019/20,08/02/20,23,Hapoel Tel Aviv,Ironi Kiryat Shmona,5825
2019/20,09/02/20,23,FC Ashdod,Bnei Yehuda Tel Aviv,631
2019/20,09/02/20,23,Hapoel Beer Sheva,Sekzia Ness Ziona,7217
2019/20,10/02/20,23,Beitar Jerusalem,Maccabi Haifa,19000
2019/20,15/02/20,24,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,4400
2019/20,15/02/20,24,Hapoel Kfar Saba,FC Ashdod,891
2019/20,15/02/20,24,Maccabi Haifa,Hapoel Hadera,17357
2019/20,15/02/20,24,Maccabi Netanya,Hapoel Haifa,7629
2019/20,16/02/20,24,Maccabi Tel Aviv,Ironi Kiryat Shmona,15890
2019/20,16/02/20,24,Sekzia Ness Ziona,Hapoel Raanana,248
2019/20,17/02/20,24,Beitar Jerusalem,Hapoel Tel Aviv,22000
2019/20,22/02/20,25,FC Ashdod,Maccabi Haifa,5500
2019/20,22/02/20,25,Hapoel Hadera,Beitar Jerusalem,3862
2019/20,22/02/20,25,Hapoel Haifa,Sekzia Ness Ziona,2711
2019/20,22/02/20,25,Ironi Kiryat Shmona,Maccabi Netanya,800
2019/20,23/02/20,25,Hapoel Beer Sheva,Hapoel Kfar Saba,2697
2019/20,23/02/20,25,Hapoel Raanana,Bnei Yehuda Tel Aviv,848
2019/20,24/02/20,25,Maccabi Tel Aviv,Hapoel Tel Aviv,26311
2019/20,01/03/20,26,Beitar Jerusalem,FC Ashdod,5000
2019/20,01/03/20,26,Maccabi Haifa,Hapoel Beer Sheva,11036
2019/20,01/03/20,26,Sekzia Ness Ziona,Ironi Kiryat Shmona,436
2019/20,29/02/20,26,Bnei Yehuda Tel Aviv,Hapoel Haifa,3000
2019/20,29/02/20,26,Hapoel Kfar Saba,Hapoel Raanana,1400
2019/20,29/02/20,26,Hapoel Tel Aviv,Hapoel Hadera,10273
2019/20,29/02/20,26,Maccabi Netanya,Maccabi Tel Aviv,6600
2020/21,29/08/20,1,FC Ashdod,Ironi Kiryat Shmona,0
2020/21,29/08/20,1,Hapoel Kfar Saba,Hapoel Tel Aviv,0
2020/21,29/08/20,1,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,0
2020/21,30/08/20,1,Hapoel Beer Sheva,Maccabi Netanya,0
2020/21,30/08/20,1,Hapoel Hadera,Maccabi Haifa,0
2020/21,30/08/20,1,Hapoel Haifa,Beitar Jerusalem,0
2020/21,30/08/20,1,Maccabi Tel Aviv,Maccabi Petah Tikva,0
2020/21,04/11/20,2,Beitar Jerusalem,Hapoel Hadera,0
2020/21,12/09/20,2,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,0
2020/21,12/09/20,2,Ironi Kiryat Shmona,Hapoel Haifa,0
2020/21,12/09/20,2,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2020/21,13/09/20,2,Hapoel Tel Aviv,FC Ashdod,0
2020/21,13/09/20,2,Maccabi Haifa,Hapoel Beer Sheva,0
2020/21,14/09/20,2,Maccabi Netanya,Ihud Bnei Sakhnin,0
2020/21,08/12/20,3,Ihud Bnei Sakhnin,Maccabi Haifa,0
2020/21,09/12/20,3,Hapoel Haifa,Hapoel Tel Aviv,0
2020/21,16/12/20,3,Hapoel Hadera,Hapoel Beer Sheva,0
2020/21,16/12/20,3,Maccabi Tel Aviv,Maccabi Netanya,0
2020/21,17/12/20,3,Beitar Jerusalem,Ironi Kiryat Shmona,0
2020/21,21/09/20,3,FC Ashdod,Maccabi Petah Tikva,0
2020/21,21/09/20,3,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,0
2020/21,01/11/20,4,Bnei Yehuda Tel Aviv,FC Ashdod,0
2020/21,02/11/20,4,Hapoel Beer Sheva,Ihud Bnei Sakhnin,0
2020/21,02/11/20,4,Maccabi Haifa,Maccabi Tel Aviv,0
2020/21,31/10/20,4,Hapoel Tel Aviv,Beitar Jerusalem,0
2020/21,31/10/20,4,Ironi Kiryat Shmona,Hapoel Hadera,0
2020/21,31/10/20,4,Maccabi Netanya,Hapoel Kfar Saba,0
2020/21,31/10/20,4,Maccabi Petah Tikva,Hapoel Haifa,0
2020/21,24/11/20,5,Hapoel Haifa,Bnei Yehuda Tel Aviv,0
2020/21,24/11/20,5,Hapoel Kfar Saba,Maccabi Haifa,0
2020/21,24/11/20,5,Ironi Kiryat Shmona,Hapoel Tel Aviv,0
2020/21,25/10/20,5,Maccabi Tel Aviv,Hapoel Beer Sheva,0
2020/21,25/11/20,5,Beitar Jerusalem,Maccabi Petah Tikva,0
2020/21,25/11/20,5,FC Ashdod,Maccabi Netanya,0
2020/21,25/11/20,5,Hapoel Hadera,Ihud Bnei Sakhnin,0
2020/21,07/11/20,6,Bnei Yehuda Tel Aviv,Beitar Jerusalem,0
2020/21,07/11/20,6,Maccabi Haifa,FC Ashdod,0
2020/21,07/11/20,6,Maccabi Netanya,Hapoel Haifa,0
2020/21,08/11/20,6,Hapoel Beer Sheva,Hapoel Kfar Saba,0
2020/21,08/11/20,6,Ihud Bnei Sakhnin,Maccabi Tel Aviv,0
2020/21,08/11/20,6,Maccabi Petah Tikva,Ironi Kiryat Shmona,0
2020/21,09/11/20,6,Hapoel Tel Aviv,Hapoel Hadera,0
2020/21,21/11/20,7,FC Ashdod,Hapoel Beer Sheva,0
2020/21,21/11/20,7,Hapoel Haifa,Maccabi Haifa,0
2020/21,21/11/20,7,Hapoel Kfar Saba,Ihud Bnei Sakhnin,0
2020/21,21/11/20,7,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2020/21,21/11/20,7,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,0
2020/21,22/11/20,7,Beitar Jerusalem,Maccabi Netanya,0
2020/21,22/11/20,7,Hapoel Hadera,Maccabi Tel Aviv,0
2020/21,28/11/20,8,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,0
2020/21,28/11/20,8,Ihud Bnei Sakhnin,FC Ashdod,0
2020/21,28/11/20,8,Maccabi Petah Tikva,Hapoel Hadera,0
2020/21,29/11/20,8,Maccabi Netanya,Ironi Kiryat Shmona,0
2020/21,29/11/20,8,Maccabi Tel Aviv,Hapoel Kfar Saba,0
2020/21,30/11/20,8,Hapoel Beer Sheva,Hapoel Haifa,0
2020/21,30/11/20,8,Maccabi Haifa,Beitar Jerusalem,0
2020/21,05/12/20,9,Hapoel Haifa,Ihud Bnei Sakhnin,0
2020/21,05/12/20,9,Hapoel Tel Aviv,Maccabi Netanya,0
2020/21,05/12/20,9,Ironi Kiryat Shmona,Maccabi Haifa,0
2020/21,05/12/20,9,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,0
2020/21,06/12/20,9,Hapoel Hadera,Hapoel Kfar Saba,0
2020/21,07/12/20,9,Beitar Jerusalem,Hapoel Beer Sheva,0
2020/21,07/12/20,9,FC Ashdod,Maccabi Tel Aviv,0
2020/21,12/12/20,10,Bnei Yehuda Tel Aviv,Hapoel Hadera,0
2020/21,12/12/20,10,Hapoel Kfar Saba,FC Ashdod,0
2020/21,12/12/20,10,Maccabi Netanya,Maccabi Petah Tikva,0
2020/21,13/12/20,10,Hapoel Beer Sheva,Ironi Kiryat Shmona,0
2020/21,13/12/20,10,Maccabi Tel Aviv,Hapoel Haifa,0
2020/21,14/12/20,10,Maccabi Haifa,Hapoel Tel Aviv,0
2020/21,18/02/21,10,Ihud Bnei Sakhnin,Beitar Jerusalem,0
2020/21,19/12/20,11,Bnei Yehuda Tel Aviv,Maccabi Netanya,0
2020/21,19/12/20,11,Hapoel Hadera,FC Ashdod,0
2020/21,19/12/20,11,Hapoel Haifa,Hapoel Kfar Saba,0
2020/21,19/12/20,11,Maccabi Petah Tikva,Maccabi Haifa,0
2020/21,20/12/20,11,Hapoel Tel Aviv,Hapoel Beer Sheva,0
2020/21,20/12/20,11,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,0
2020/21,21/12/20,11,Beitar Jerusalem,Maccabi Tel Aviv,0
2020/21,22/12/20,12,FC Ashdod,Hapoel Haifa,0
2020/21,22/12/20,12,Hapoel Hadera,Maccabi Netanya,0
2020/21,22/12/20,12,Maccabi Haifa,Bnei Yehuda Tel Aviv,0
2020/21,23/12/20,12,Hapoel Beer Sheva,Maccabi Petah Tikva,0
2020/21,23/12/20,12,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0
2020/21,24/12/20,12,Hapoel Kfar Saba,Beitar Jerusalem,0
2020/21,24/12/20,12,Maccabi Tel Aviv,Ironi Kiryat Shmona,0
2020/21,26/12/20,13,Hapoel Haifa,Hapoel Hadera,0
2020/21,26/12/20,13,Maccabi Netanya,Maccabi Haifa,0
2020/21,27/12/20,13,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,0
2020/21,27/12/20,13,Ironi Kiryat Shmona,Hapoel Kfar Saba,0
2020/21,27/12/20,13,Maccabi Petah Tikva,Ihud Bnei Sakhnin,0
2020/21,28/12/20,13,Beitar Jerusalem,FC Ashdod,0
2020/21,28/12/20,13,Hapoel Tel Aviv,Maccabi Tel Aviv,0
2020/21,02/01/21,14,Beitar Jerusalem,Hapoel Haifa,0
2020/21,02/01/21,14,Hapoel Tel Aviv,Hapoel Kfar Saba,0
2020/21,02/01/21,14,Maccabi Haifa,Hapoel Hadera,0
2020/21,02/01/21,14,Maccabi Netanya,Hapoel Beer Sheva,0
2020/21,03/01/21,14,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,0
2020/21,04/01/21,14,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2020/21,18/02/21,14,Ironi Kiryat Shmona,FC Ashdod,0
2020/21,05/01/21,15,Hapoel Beer Sheva,Maccabi Haifa,0
2020/21,05/01/21,15,Hapoel Haifa,Ironi Kiryat Shmona,0
2020/21,06/01/21,15,Hapoel Hadera,Beitar Jerusalem,0
2020/21,06/01/21,15,Ihud Bnei Sakhnin,Maccabi Netanya,0
2020/21,07/01/21,15,FC Ashdod,Hapoel Tel Aviv,0
2020/21,07/01/21,15,Hapoel Kfar Saba,Maccabi Petah Tikva,0
2020/21,07/01/21,15,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,0
2020/21,23/01/21,16,Hapoel Tel Aviv,Hapoel Haifa,0
2020/21,23/01/21,16,Ironi Kiryat Shmona,Beitar Jerusalem,0
2020/21,23/01/21,16,Maccabi Haifa,Ihud Bnei Sakhnin,0
2020/21,23/01/21,16,Maccabi Netanya,Maccabi Tel Aviv,0
2020/21,23/01/21,16,Maccabi Petah Tikva,FC Ashdod,0
2020/21,24/01/21,16,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,0
2020/21,25/01/21,16,Hapoel Beer Sheva,Hapoel Hadera,0
2020/21,26/01/21,17,Beitar Jerusalem,Hapoel Tel Aviv,0
2020/21,26/01/21,17,Hapoel Haifa,Maccabi Petah Tikva,0
2020/21,27/01/21,17,FC Ashdod,Bnei Yehuda Tel Aviv,0
2020/21,27/01/21,17,Hapoel Kfar Saba,Maccabi Netanya,0
2020/21,27/01/21,17,Maccabi Tel Aviv,Maccabi Haifa,0
2020/21,28/01/21,17,Hapoel Hadera,Ironi Kiryat Shmona,0
2020/21,28/01/21,17,Ihud Bnei Sakhnin,Hapoel Beer Sheva,0
2020/21,01/02/21,18,Bnei Yehuda Tel Aviv,Hapoel Haifa,0
2020/21,01/02/21,18,Hapoel Beer Sheva,Maccabi Tel Aviv,0
2020/21,01/02/21,18,Ihud Bnei Sakhnin,Hapoel Hadera,0
2020/21,24/02/21,18,Maccabi Petah Tikva,Beitar Jerusalem,0
2020/21,30/01/21,18,Maccabi Netanya,FC Ashdod,0
2020/21,31/01/21,18,Hapoel Tel Aviv,Ironi Kiryat Shmona,0
2020/21,31/01/21,18,Maccabi Haifa,Hapoel Kfar Saba,0
2020/21,06/02/21,19,FC Ashdod,Maccabi Haifa,0
2020/21,06/02/21,19,Hapoel Haifa,Maccabi Netanya,0
2020/21,06/02/21,19,Hapoel Kfar Saba,Hapoel Beer Sheva,0
2020/21,06/02/21,19,Maccabi Tel Aviv,Ihud Bnei Sakhnin,0
2020/21,07/02/21,19,Hapoel Hadera,Hapoel Tel Aviv,0
2020/21,10/03/21,19,Ironi Kiryat Shmona,Maccabi Petah Tikva,0
2020/21,11/03/21,19,Beitar Jerusalem,Bnei Yehuda Tel Aviv,0
2020/21,09/02/21,20,Hapoel Beer Sheva,FC Ashdod,0
2020/21,09/02/21,20,Ihud Bnei Sakhnin,Hapoel Kfar Saba,0
2020/21,10/02/21,20,Maccabi Haifa,Hapoel Haifa,0
2020/21,10/02/21,20,Maccabi Petah Tikva,Hapoel Tel Aviv,0
2020/21,10/02/21,20,Maccabi Tel Aviv,Hapoel Hadera,0
2020/21,11/02/21,20,Maccabi Netanya,Beitar Jerusalem,0
2020/21,24/02/21,20,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,0
2020/21,13/02/21,21,FC Ashdod,Ihud Bnei Sakhnin,0
2020/21,13/02/21,21,Hapoel Haifa,Hapoel Beer Sheva,0
2020/21,13/02/21,21,Hapoel Kfar Saba,Maccabi Tel Aviv,0
2020/21,14/02/21,21,Hapoel Hadera,Maccabi Petah Tikva,0
2020/21,15/02/21,21,Beitar Jerusalem,Maccabi Haifa,0
2020/21,15/02/21,21,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,0
2020/21,15/02/21,21,Ironi Kiryat Shmona,Maccabi Netanya,0
2020/21,01/03/21,22,Maccabi Tel Aviv,FC Ashdod,0
2020/21,27/02/21,22,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,0
2020/21,27/02/21,22,Hapoel Kfar Saba,Hapoel Hadera,0
2020/21,27/02/21,22,Ihud Bnei Sakhnin,Hapoel Haifa,0
2020/21,27/02/21,22,Maccabi Haifa,Ironi Kiryat Shmona,0
2020/21,27/02/21,22,Maccabi Netanya,Hapoel Tel Aviv,0
2020/21,28/02/21,22,Hapoel Beer Sheva,Beitar Jerusalem,0
2020/21,02/03/21,23,Hapoel Hadera,Bnei Yehuda Tel Aviv,0
2020/21,03/03/21,23,Hapoel Tel Aviv,Maccabi Haifa,0
2020/21,03/03/21,23,Ironi Kiryat Shmona,Hapoel Beer Sheva,0
2020/21,03/03/21,23,Maccabi Petah Tikva,Maccabi Netanya,0
2020/21,04/03/21,23,Beitar Jerusalem,Ihud Bnei Sakhnin,0
2020/21,04/03/21,23,FC Ashdod,Hapoel Kfar Saba,0
2020/21,04/03/21,23,Hapoel Haifa,Maccabi Tel Aviv,0
2020/21,06/03/21,24,Maccabi Haifa,Maccabi Petah Tikva,0
2020/21,06/03/21,24,Maccabi Netanya,Bnei Yehuda Tel Aviv,0
2020/21,07/03/21,24,Hapoel Beer Sheva,Hapoel Tel Aviv,0
2020/21,07/03/21,24,Hapoel Kfar Saba,Hapoel Haifa,0
2020/21,07/03/21,24,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,0
2020/21,08/03/21,24,FC Ashdod,Hapoel Hadera,0
2020/21,08/03/21,24,Maccabi Tel Aviv,Beitar Jerusalem,0
2020/21,13/03/21,25,Hapoel Haifa,FC Ashdod,800
2020/21,13/03/21,25,Hapoel Tel Aviv,Ihud Bnei Sakhnin,1500
2020/21,13/03/21,25,Ironi Kiryat Shmona,Maccabi Tel Aviv,500
2020/21,13/03/21,25,Maccabi Netanya,Hapoel Hadera,950
2020/21,14/03/21,25,Beitar Jerusalem,Hapoel Kfar Saba,1500
2020/21,14/03/21,25,Bnei Yehuda Tel Aviv,Maccabi Haifa,1350
2020/21,14/03/21,25,Maccabi Petah Tikva,Hapoel Beer Sheva,1500
2020/21,20/03/21,26,FC Ashdod,Beitar Jerusalem,940
2020/21,20/03/21,26,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,4000
2020/21,20/03/21,26,Hapoel Kfar Saba,Ironi Kiryat Shmona,300
2020/21,20/03/21,26,Ihud Bnei Sakhnin,Maccabi Petah Tikva,1000
2020/21,20/03/21,26,Maccabi Haifa,Maccabi Netanya,5000
2020/21,20/03/21,26,Maccabi Tel Aviv,Hapoel Tel Aviv,5000
2020/21,22/03/21,26,Hapoel Hadera,Hapoel Haifa,450
2021/22,28/08/21,1,Hapoel Haifa,Maccabi Netanya,3100
2021/22,28/08/21,1,Hapoel Tel Aviv,FC Ashdod,7900
2021/22,28/08/21,1,Maccabi Petah Tikva,Ironi Kiryat Shmona,500
2021/22,29/08/21,1,Beitar Jerusalem,Hapoel Beer Sheva,6500
2021/22,29/08/21,1,Hapoel Hadera,Maccabi Haifa,6800
2021/22,29/08/21,1,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3500
2021/22,30/08/21,1,Hapoel Nof HaGalil,Hapoel Jerusalem,400
2021/22,11/09/21,2,Ironi Kiryat Shmona,Hapoel Tel Aviv,2000
2021/22,11/09/21,2,Maccabi Haifa,Ihud Bnei Sakhnin,22313
2021/22,11/09/21,2,Maccabi Netanya,Hapoel Nof HaGalil,2722
2021/22,11/09/21,2,Maccabi Tel Aviv,Maccabi Petah Tikva,16842
2021/22,12/09/21,2,FC Ashdod,Hapoel Haifa,300
